"ligand","receptor","file"
"IL13","IL13RA2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL15RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL17RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL18R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL1R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL1R2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL1RAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL20RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL23A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL2RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL2RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL2RG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL3RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL4R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL5RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL6R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL6ST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL7R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","IL9R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","LEPR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","LIFR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","MPL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","MUC5AC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","OSMR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","PRLR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","SMO","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13","VCAM1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL13","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL13RA2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL15","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL15RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL16","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL17A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL17F","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL17RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL18","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL18R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL1A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL1B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL1R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL1R2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL1RAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL21","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL2RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL2RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL2RG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL3RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL4R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL5RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL6R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL6ST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL7R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","IL9R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","KITLG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","LEPR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","LIF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","LIFR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","LTA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","MPL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","OSMR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","PRLR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","THPO","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","TNF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","TNFSF10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA1","TXLNA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","ATP1B3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","BSG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","CD40","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","CD47","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","FAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","ICAM2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL13","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL15","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL15RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL16","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL17A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL17F","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL17RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL18","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL18R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL1A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL1B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL1R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL1R2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL1RAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL21","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL2RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL2RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL2RG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL3RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL4R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL5RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL6R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL6ST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL7R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","IL9R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","KITLG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","LEPR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","LIF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","LIFR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","LTA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","MPL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","NOTCH2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","NPTN","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","OSMR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","PRLR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","PTPRJ","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","SLC7A1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","THPO","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","TNF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","TNFSF10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL13RA2","TXLNA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","APP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL15RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL17RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL18R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL1R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL1R2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL1RAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL20RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL23A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL2RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL2RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL2RG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL3RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL4R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL5RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL6R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL6ST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL7R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","IL9R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","LEPR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","LIFR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","MPL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","OSMR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","PRLR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15","SMO","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","CASK","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL16","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL17A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL17F","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL17RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL18","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL18R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL1A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL1B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL1R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL1R2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL1RAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL21","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL2RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL2RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL2RG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL3RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL4R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL5","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL5RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL6R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL6ST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL7","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL7R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL9","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","IL9R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","KITLG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","LEPR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","LIF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","LIFR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","LTA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","MPL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","OSMR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","PRLR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","THPO","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","TNF","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","TNFSF10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","TRAF2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL15RA","TXLNA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","CD4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","EFEMP2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","GRIN2A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","GRIN2B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","GRIN2C","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","GRIN2D","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL16","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL17RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL18R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL1R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL1R2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL1RAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL2RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL2RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL2RG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL3RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL4R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL5RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL6R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL6ST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL7R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","IL9R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","KCNJ10","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","LEPR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","LIFR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","MPL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","OSMR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","PRLR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","SMO","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL16","TFIP11","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","CCL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","CXCL8","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL17A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL17F","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL17RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL17RC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL18R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL1R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL1R2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL1RAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL20RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL23A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL2RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL2RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL2RG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL3RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL4R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL5RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL6","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL6R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL6ST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL7R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","IL9R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","LEPR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","LIFR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","MPL","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","OSMR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","PRLR","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17A","SMO","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17B","IL17RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17B","NR1H4","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17C","IL17RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17C","IL17RE","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL17A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL17F","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL17RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL17RC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL20RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL23A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL2RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL2RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL4R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL5RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL6R","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17F","IL6ST","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL17A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL17F","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL17RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL17RC","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL17RD","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL17RE","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL18","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL18R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL1A","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL1B","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL1R1","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL1R2","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL1RAP","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL25","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL2RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL2RB","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL2RG","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL3","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
"IL17RA","IL3RA","receptor_ligand_interactions_mitab_v1.0_April2017.xlsx"
