ligand	receptor	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dip_url	ligand_original	receptor_original	ligand_category	receptor_category
CCL13	ACKR4	1	1	0	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10559	Q99616	Q9NPB9	ligand	receptor
CCL13	CCR9	1	1	0	1	1	0	NA	Q99616	P51686	ligand	receptor
EFNB3	EPHB6	1	0	0	0	0	0	NA	Q15768	O15197	ligand	receptor
EFNB3	EPHB4	1	0	0	0	0	0	NA	Q15768	P54760	ligand	receptor
EFNB3	RHBDL2	1	0	0	0	0	0	NA	Q15768	Q9NX52	ligand	receptor
EFNB3	EPHB1	1	0	0	0	0	0	NA	Q15768	P54762	ligand	receptor
EFNB3	EPHB2	1	0	0	0	0	0	NA	Q15768	P29323	ligand	receptor
VTN	ITGA5	1	1	0	1	1	0	NA	P04004	P08648	ligand	receptor
VTN	ITGA8	1	1	0	1	1	0	NA	P04004	P53708	ligand	receptor
VTN	CD47	1	0	0	0	0	0	NA	P04004	Q08722	ligand	receptor
VTN	KDR	1	0	1	1	0	1	NA	P04004	P35968	ligand	receptor
VTN	PLAUR	1	0	0	0	0	0	NA	P04004	Q03405	ligand	receptor
VTN	ITGA2B	1	1	0	1	1	0	NA	P04004	P08514	ligand	receptor
VTN	ITGB3	1	1	0	1	1	0	NA	P04004	P05106	ligand	receptor
VTN	ITGB6	1	1	0	1	1	0	NA	P04004	P18564	ligand	receptor
VTN	TNFRSF11B	1	0	0	0	0	0	NA	P04004	O00300	ligand	receptor
VTN	PVR	1	0	0	0	0	0	NA	P04004	P15151	ligand	receptor
VTN	ITGB5	1	1	0	1	1	0	NA	P04004	P18084	ligand	receptor
CXCL6	ADRA2A	1	0	0	0	0	0	NA	P80162	P08913	ligand	receptor
CXCL6	ACKR1	1	0	0	0	0	0	NA	P80162	Q16570	ligand	receptor
CXCL6	GRM7	1	0	0	0	0	0	NA	P80162	Q14831	ligand	receptor
CXCL6	MTNR1A	1	0	0	0	0	0	NA	P80162	P48039	ligand	receptor
IL2	CD53	1	0	0	0	0	0	NA	P60568	P19397	ligand	receptor
APOC3	LRP2	1	0	0	0	0	0	NA	P02656	P98164	ligand	receptor
APOC3	LDLR	1	0	1	1	0	1	NA	P02656	P01130	ligand	receptor
APOC3	LRP1	1	0	0	0	0	0	NA	P02656	Q07954	ligand	receptor
APOC3	SDC2	1	0	0	0	0	0	NA	P02656	P34741	ligand	receptor
APOC3	TLR2	1	0	0	0	0	0	NA	P02656	O60603	ligand	receptor
CLEC2B	KLRF1	1	0	0	0	0	0	NA	Q92478	Q9NZS2	ligand	receptor
IL23A	IL12RB2	1	0	0	0	0	0	NA	Q9NPF7	Q99665	ligand	receptor
ULBP1	KLRK1	1	1	0	1	1	0	NA	Q9BZM6	P26718	ligand	receptor
LAMA4	ITGA6	1	1	0	1	1	0	NA	Q16363	P23229	ligand	receptor
LAMA4	ITGAV	1	1	0	1	1	0	NA	Q16363	P06756	ligand	receptor
LAMA4	ITGB1	1	1	0	1	1	0	NA	Q16363	P05556	ligand	receptor
HBEGF	CD44	1	0	0	0	0	0	NA	Q99075	P16070	ligand	receptor
HBEGF	PRLR	1	0	0	0	0	0	NA	Q99075	P16471	ligand	receptor
HBEGF	ERBB2	1	0	0	0	0	0	NA	Q99075	P04626	ligand	receptor
IL4	IL13RA2	1	0	0	0	0	0	NA	P05112	Q14627	ligand	receptor
IL4	CD53	1	0	0	0	0	0	NA	P05112	P19397	ligand	receptor
SEMA3G	NRP2	1	0	0	0	0	0	NA	Q9NS98	O60462	ligand	receptor
APOB	ITGAM	1	0	0	0	0	0	NA	P04114	P11215	ligand	receptor
APOB	LRP6	1	0	0	0	0	0	NA	P04114	O75581	ligand	receptor
APOB	OLR1	1	0	0	0	0	0	NA	P04114	P78380	ligand	receptor
APOB	LRP2	1	0	0	0	0	0	NA	P04114	P98164	ligand	receptor
APOB	VLDLR	1	0	0	0	0	0	NA	P04114	P98155	ligand	receptor
APOB	CALCR	1	0	0	0	0	0	NA	P04114	P30988	ligand	receptor
APOB	LSR	1	0	0	0	0	0	NA	P04114	Q86X29	ligand	receptor
APOB	ADRB2	1	0	0	0	0	0	NA	P04114	P07550	ligand	receptor
APOB	TLR6	1	0	0	0	0	0	NA	P04114	Q9Y2C9	ligand	receptor
APOB	LRP1	1	0	0	0	0	0	NA	P04114	Q07954	ligand	receptor
APOB	ITGB2	1	0	0	0	0	0	NA	P04114	P05107	ligand	receptor
APOB	TLR4	1	0	0	0	0	0	NA	P04114	O00206	ligand	receptor
APOB	LRP8	1	0	0	0	0	0	NA	P04114	Q14114	ligand	receptor
CD160	TNFRSF14	1	0	0	0	0	0	NA	O95971	Q92956	ligand	receptor
APOA1	LRP2	1	0	0	0	0	0	NA	P02647	P98164	ligand	receptor
APOA1	LDLR	1	0	0	0	0	0	NA	P02647	P01130	ligand	receptor
APOA1	LRP1	1	0	0	0	0	0	NA	P02647	Q07954	ligand	receptor
TGFB3	ITGB1	1	0	0	0	0	0	NA	P10600	P05556	ligand	receptor
TGFB3	ITGB3	1	0	0	0	0	0	NA	P10600	P05106	ligand	receptor
TGFB3	ACVRL1	1	0	0	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10661	P10600	P37023	ligand	receptor
TGFB3	ITGB6	1	0	0	0	0	0	NA	P10600	P18564	ligand	receptor
TGFB3	ITGB5	1	0	0	0	0	0	NA	P10600	P18084	ligand	receptor
IAPP	PTH1R	1	0	0	0	0	0	NA	P10997	Q03431	ligand	receptor
IAPP	ADCYAP1R1	1	0	0	0	0	0	NA	P10997	P41586	ligand	receptor
IAPP	VIPR1	1	0	0	0	0	0	NA	P10997	P32241	ligand	receptor
IAPP	GPR20	1	0	0	0	0	0	NA	P10997	Q99678	ligand	receptor
IAPP	ADRB2	1	0	0	0	0	0	NA	P10997	P07550	ligand	receptor
IAPP	ADRB3	1	0	0	0	0	0	NA	P10997	P13945	ligand	receptor
IAPP	TSHR	1	0	0	0	0	0	NA	P10997	P16473	ligand	receptor
IAPP	GPR84	1	0	0	0	0	0	NA	P10997	Q9NQS5	ligand	receptor
TNFSF10	RIPK1	1	0	0	0	0	0	NA	P50591	Q13546	ligand	receptor
GSTM2	RYR2	1	0	1	1	0	1	NA	P28161	Q92736	ligand	receptor
INHBA	ACVR1	1	1	0	1	1	0	NA	P08476	Q04771	ligand	receptor
INHBA	BAMBI	1	1	0	1	1	0	NA	P08476	Q13145	ligand	receptor
INHA	ACVR1	1	0	0	0	0	0	NA	P05111	Q04771	ligand	receptor
PI3	PLD2	1	0	0	0	0	0	NA	P19957	O14939	ligand	receptor
EFNB2	EPHB6	1	0	0	0	0	0	NA	P52799	O15197	ligand	receptor
EFNB2	PECAM1	1	0	0	0	0	0	NA	P52799	P16284	ligand	receptor
EFNB2	RHBDL2	1	0	0	0	0	0	NA	P52799	Q9NX52	ligand	receptor
EFNB2	GRM5	1	0	0	0	0	0	NA	P52799	P41594	ligand	receptor
EFNB2	EPHA4	1	1	0	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102507	P52799	P54764	ligand	receptor
EFNB2	EPHA6	1	0	0	0	0	0	NA	P52799	Q9UF33	ligand	receptor
EFNB2	GRM1	1	0	0	0	0	0	NA	P52799	Q13255	ligand	receptor
BMP4	LRP6	1	0	0	0	0	0	NA	P12644	O75581	ligand	receptor
BMP4	HJV	1	0	0	0	0	0	NA	P12644	Q6ZVN8	ligand	receptor
PSPN	GFRA3	1	0	0	0	0	0	NA	O60542	O60609	ligand	receptor
PSPN	RET	1	1	0	1	1	0	NA	O60542	P07949	ligand	receptor
PSPN	SDC3	1	0	0	0	0	0	NA	O60542	O75056	ligand	receptor
PSPN	GFRA2	1	0	0	0	0	0	NA	O60542	O00451	ligand	receptor
PSPN	GFRA1	1	0	0	0	0	0	NA	O60542	P56159	ligand	receptor
TNFSF9	PVR	1	0	0	0	0	0	NA	P41273	P15151	ligand	receptor
CD70	TNFRSF13B	1	0	0	0	0	0	NA	P32970	O14836	ligand	receptor
SLURP1	CHRNA7	1	0	0	0	0	0	NA	P55000	P36544	ligand	receptor
DLL4	NOTCH2	1	1	0	1	1	0	NA	Q9NR61	Q04721	ligand	receptor
DLL4	NOTCH3	1	1	0	1	1	0	NA	Q9NR61	Q9UM47	ligand	receptor
LMAN1	MCFD2	1	0	0	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=144920	P49257	Q8NI22	ligand	receptor
APOE	LRP6	1	0	0	0	0	0	NA	P02649	O75581	ligand	receptor
APOE	LRP2	1	0	0	0	0	0	NA	P02649	P98164	ligand	receptor
APOE	LDLR	1	1	0	1	1	0	NA	P02649	P01130	ligand	receptor
APOE	LRP5	1	1	0	1	1	0	NA	P02649	O75197	ligand	receptor
APOE	CHRNA4	1	0	0	0	0	0	NA	P02649	P43681	ligand	receptor
APOE	TREM2	1	0	0	0	0	0	NA	P02649	Q9NZC2	ligand	receptor
APOE	LSR	1	0	0	0	0	0	NA	P02649	Q86X29	ligand	receptor
APOE	SCARB1	1	0	0	0	0	0	NA	P02649	Q8WTV0	ligand	receptor
APOE	SDC2	1	0	0	0	0	0	NA	P02649	P34741	ligand	receptor
APOE	LRP8	1	1	0	1	1	0	NA	P02649	Q14114	ligand	receptor
APOE	LRP4	1	0	0	0	0	0	NA	P02649	O75096	ligand	receptor
APOC2	LDLR	1	0	0	0	0	0	NA	P02655	P01130	ligand	receptor
BST2	LILRA4	1	0	0	0	0	0	NA	Q10589	P59901	ligand	receptor
BMP15	BMPR1A	1	0	0	0	0	0	NA	O95972	P36894	ligand	receptor
BMP15	BMPR1B	1	1	0	1	1	0	NA	O95972	O00238	ligand	receptor
EPO	EPHB4	1	0	0	0	0	0	NA	P01588	P54760	ligand	receptor
GDF15	RET	1	0	0	0	0	0	NA	Q99988	P07949	ligand	receptor
LAMA5	SDC1	1	0	0	0	0	0	NA	O15230	P18827	ligand	receptor
LAMA5	ITGA6	1	1	0	1	1	0	NA	O15230	P23229	ligand	receptor
LAMA5	BCAM	1	0	0	0	0	0	NA	O15230	P50895	ligand	receptor
LAMA5	ITGB1	1	1	0	1	1	0	NA	O15230	P05556	ligand	receptor
LAMA5	ITGA2	1	1	0	1	1	0	NA	O15230	P17301	ligand	receptor
JAG1	CD46	1	0	0	0	0	0	NA	P78504	P15529	ligand	receptor
JAG1	NOTCH4	1	1	1	1	1	1	NA	P78504	Q99466	ligand	receptor
TSHB	PTH1R	1	0	0	0	0	0	NA	P01222	Q03431	ligand	receptor
TSHB	ADCYAP1R1	1	0	0	0	0	0	NA	P01222	P41586	ligand	receptor
TSHB	VIPR1	1	0	0	0	0	0	NA	P01222	P32241	ligand	receptor
TSHB	GPR20	1	0	0	0	0	0	NA	P01222	Q99678	ligand	receptor
TSHB	ADRB2	1	0	0	0	0	0	NA	P01222	P07550	ligand	receptor
TSHB	ADRB3	1	0	0	0	0	0	NA	P01222	P13945	ligand	receptor
TSHB	GPR84	1	0	0	0	0	0	NA	P01222	Q9NQS5	ligand	receptor
FST	HJV	1	0	0	0	0	0	NA	P19883	Q6ZVN8	ligand	receptor
FST	BMPR2	1	0	0	0	0	0	NA	P19883	Q13873	ligand	receptor
FST	BMPR1B	1	0	0	0	0	0	NA	P19883	O00238	ligand	receptor
GRP	BRS3	1	1	0	1	1	0	NA	P07492	P32247	ligand	receptor
GRP	NMBR	1	0	0	0	0	0	NA	P07492	P28336	ligand	receptor
SPX	GALR2	1	0	0	0	0	0	NA	Q9BT56	O43603	ligand	receptor
LACRT	SDC1	1	0	0	0	0	0	NA	Q9GZZ8	P18827	ligand	receptor
GDF11	ACVR1B	1	1	0	1	1	0	NA	O95390	P36896	ligand	receptor
GDF11	BMPR2	1	0	0	0	0	0	NA	O95390	Q13873	ligand	receptor
GDF11	BMPR1A	1	0	0	0	0	0	NA	O95390	P36894	ligand	receptor
GDF11	BMPR1B	1	0	0	0	0	0	NA	O95390	O00238	ligand	receptor
LAMC1	ITGA6	1	1	0	1	1	0	NA	P11047	P23229	ligand	receptor
LAMC1	ITGA1	1	1	0	1	1	0	NA	P11047	P56199	ligand	receptor
LAMC1	ITGA7	1	1	0	1	1	0	NA	P11047	Q13683	ligand	receptor
LAMC1	ITGAV	1	1	0	1	1	0	NA	P11047	P06756	ligand	receptor
LAMC1	ITGB1	1	1	0	1	1	0	NA	P11047	P05556	ligand	receptor
LAMC1	ITGA2	1	1	0	1	1	0	NA	P11047	P17301	ligand	receptor
IL1RN	IL1RL2	1	0	0	0	0	0	NA	P18510	Q9HB29	ligand	receptor
ORM1	CCR5	1	0	0	0	0	0	NA	P02763	P51681	ligand	receptor
CCN3	PLXNA1	1	0	0	0	0	0	NA	P48745	Q9UIW2	ligand	receptor
CCL21	ADRA2A	1	0	0	0	0	0	NA	O00585	P08913	ligand	receptor
CCL21	MTNR1A	1	0	0	0	0	0	NA	O00585	P48039	ligand	receptor
CCL21	CXCR3	1	1	0	1	1	0	NA	O00585	P49682	ligand	receptor
CCL21	GRM7	1	0	0	0	0	0	NA	O00585	Q14831	ligand	receptor
CCL21	ACKR2	1	1	0	1	1	0	NA	O00585	O00590	ligand	receptor
CCL27	ADRA2A	1	0	0	0	0	0	NA	Q9Y4X3	P08913	ligand	receptor
CCL27	GRM7	1	0	0	0	0	0	NA	Q9Y4X3	Q14831	ligand	receptor
CCL27	ACKR2	1	0	0	0	0	0	NA	Q9Y4X3	O00590	ligand	receptor
CCL27	MTNR1A	1	0	0	0	0	0	NA	Q9Y4X3	P48039	ligand	receptor
TGS1	RXRA	1	0	0	0	0	0	NA	Q96RS0	P19793	ligand	receptor
THBS1	ITGA4	1	1	0	1	1	0	NA	P07996	P13612	ligand	receptor
THBS1	CD47	1	1	0	1	1	0	NA	P07996	Q08722	ligand	receptor
THBS1	SDC1	1	1	0	1	1	0	NA	P07996	P18827	ligand	receptor
THBS1	ITGB1	1	1	0	1	1	0	NA	P07996	P05556	ligand	receptor
THBS1	LRP5	1	0	0	0	0	0	NA	P07996	O75197	ligand	receptor
THBS1	ITGA2B	1	1	0	1	1	0	NA	P07996	P08514	ligand	receptor
THBS1	ITGB3	1	1	0	1	1	0	NA	P07996	P05106	ligand	receptor
THBS1	SCARB1	1	0	0	0	0	0	NA	P07996	Q8WTV0	ligand	receptor
THBS1	ITGA6	1	1	0	1	1	0	NA	P07996	P23229	ligand	receptor
THBS1	TNFRSF11B	1	0	0	0	0	0	NA	P07996	O00300	ligand	receptor
THBS1	CD36	1	1	0	1	1	0	NA	P07996	P16671	ligand	receptor
MSTN	ACVR2B	1	0	0	0	0	0	NA	O14793	Q13705	ligand	receptor
VWF	SCARA5	1	0	0	0	0	0	NA	P04275	Q6ZMJ2	ligand	receptor
VWF	ITGA2B	1	1	0	1	1	0	NA	P04275	P08514	ligand	receptor
VWF	ITGB3	1	1	0	1	1	0	NA	P04275	P05106	ligand	receptor
VWF	STAB2	1	0	0	0	0	0	NA	P04275	Q8WWQ8	ligand	receptor
VWF	SELP	1	0	0	0	0	0	NA	P04275	P16109	ligand	receptor
VWF	SIRPA	1	0	0	0	0	0	NA	P04275	P78324	ligand	receptor
VWF	TNFRSF11B	1	0	0	0	0	0	NA	P04275	O00300	ligand	receptor
VWF	GP1BA	1	1	0	1	1	0	NA	P04275	P07359	ligand	receptor
SEMA7A	ITGB1	1	1	0	1	1	0	NA	O75326	P05556	ligand	receptor
SEMA7A	ITGA1	1	0	0	0	0	0	NA	O75326	P56199	ligand	receptor
ANOS1	SDC2	1	0	0	0	0	0	NA	P23352	P34741	ligand	receptor
ANOS1	FGFR1	1	0	0	0	0	0	NA	P23352	P11362	ligand	receptor
LGALS3BP	ITGB1	1	0	0	0	0	0	NA	Q08380	P05556	ligand	receptor
IL37	IL1RAPL1	1	0	0	0	0	0	NA	Q9NZH6	Q9NZN1	ligand	receptor
IL1A	IL1R2	1	1	0	1	1	0	NA	P01583	P27930	ligand	receptor
IL1B	SIGIRR	1	0	0	0	0	0	NA	P01584	Q6IA17	ligand	receptor
IL1B	ADRB2	1	0	0	0	0	0	NA	P01584	P07550	ligand	receptor
MIA	CDH7	1	0	0	0	0	0	NA	Q16674	Q9ULB5	ligand	receptor
CNTN3	PTPRG	1	0	0	0	0	0	NA	Q9P232	P23470	ligand	receptor
CKLF	CCR4	1	0	0	0	0	0	NA	Q9UBR5	P51679	ligand	receptor
LAMC2	ITGA6	1	1	0	1	1	0	NA	Q13753	P23229	ligand	receptor
LAMC2	ITGB1	1	1	0	1	1	0	NA	Q13753	P05556	ligand	receptor
LAMC2	ITGA2	1	1	0	1	1	0	NA	Q13753	P17301	ligand	receptor
NID1	ITGB1	1	0	0	0	0	0	NA	P14543	P05556	ligand	receptor
NID1	ITGB3	1	0	0	0	0	0	NA	P14543	P05106	ligand	receptor
NID1	PTPRF	1	1	0	1	1	0	NA	P14543	P10586	ligand	receptor
NMU	ADRA2A	1	0	0	0	0	0	NA	P48645	P08913	ligand	receptor
NMU	GRM7	1	0	0	0	0	0	NA	P48645	Q14831	ligand	receptor
NMU	MTNR1A	1	0	0	0	0	0	NA	P48645	P48039	ligand	receptor
FGF2	SDC1	1	0	0	0	0	0	NA	P09038	P18827	ligand	receptor
FGF2	CD44	1	0	0	0	0	0	NA	P09038	P16070	ligand	receptor
FGF2	SDC3	1	0	0	0	0	0	NA	P09038	O75056	ligand	receptor
FGF2	GPC4	1	0	0	0	0	0	NA	P09038	O75487	ligand	receptor
FGF2	SDC2	1	1	0	1	1	0	NA	P09038	P34741	ligand	receptor
FGF2	FGFRL1	1	0	0	0	0	0	NA	P09038	Q8N441	ligand	receptor
FGF2	NRP1	1	1	0	1	1	0	NA	P09038	O14786	ligand	receptor
WNT5A	PTK7	1	0	0	0	0	0	NA	P41221	Q13308	ligand	receptor
WNT5A	LDLR	1	0	0	0	0	0	NA	P41221	P01130	ligand	receptor
WNT5A	LRP5	1	0	0	0	0	0	NA	P41221	O75197	ligand	receptor
WNT5A	EPHA7	1	0	0	0	0	0	NA	P41221	Q15375	ligand	receptor
WNT5A	VANGL2	1	0	0	0	0	0	NA	P41221	Q9ULK5	ligand	receptor
WNT5A	PTPRK	1	0	0	0	0	0	NA	P41221	Q15262	ligand	receptor
WNT5A	ADRB2	1	0	0	0	0	0	NA	P41221	P07550	ligand	receptor
WNT5A	ANTXR1	1	0	0	0	0	0	NA	P41221	Q9H6X2	ligand	receptor
FGF10	FGFRL1	1	0	0	0	0	0	NA	O15520	Q8N441	ligand	receptor
ICAM1	MUC1	1	0	0	0	0	0	NA	P05362	P15941	ligand	receptor
ICAM1	EGFR	1	1	0	1	1	0	NA	P05362	P00533	ligand	receptor
ICAM1	IL2RA	1	0	0	0	0	0	NA	P05362	P01589	ligand	receptor
ICAM1	ITGB2	1	1	0	1	1	0	NA	P05362	P05107	ligand	receptor
ICAM1	SPN	1	0	0	0	0	0	NA	P05362	P16150	ligand	receptor
ICAM1	IL2RG	1	0	0	0	0	0	NA	P05362	P31785	ligand	receptor
OLFM2	ROBO2	1	0	0	0	0	0	NA	O95897	Q9HCK4	ligand	receptor
KNG1	ITGAM	1	0	0	0	0	0	NA	P01042	P11215	ligand	receptor
KNG1	ADRA2A	1	0	0	0	0	0	NA	P01042	P08913	ligand	receptor
KNG1	RXFP4	1	0	0	0	0	0	NA	P01042	Q8TDU9	ligand	receptor
KNG1	PLAUR	1	0	0	0	0	0	NA	P01042	Q03405	ligand	receptor
KNG1	MTNR1A	1	0	0	0	0	0	NA	P01042	P48039	ligand	receptor
KNG1	ITGB2	1	0	0	0	0	0	NA	P01042	P05107	ligand	receptor
KNG1	SDC2	1	0	0	0	0	0	NA	P01042	P34741	ligand	receptor
KNG1	GRM7	1	0	0	0	0	0	NA	P01042	Q14831	ligand	receptor
KNG1	GP1BA	1	0	0	0	0	0	NA	P01042	P07359	ligand	receptor
VCAN	ITGA4	1	0	0	0	0	0	NA	P13611	P13612	ligand	receptor
VCAN	EGFR	1	0	0	0	0	0	NA	P13611	P00533	ligand	receptor
VCAN	ITGB1	1	0	0	0	0	0	NA	P13611	P05556	ligand	receptor
VCAN	TLR1	1	0	0	0	0	0	NA	P13611	Q15399	ligand	receptor
TNC	ITGA5	1	1	0	1	1	0	NA	P24821	P08648	ligand	receptor
TNC	SDC1	1	1	0	1	1	0	NA	P24821	P18827	ligand	receptor
TNC	EGFR	1	1	0	1	1	0	NA	P24821	P00533	ligand	receptor
TNC	ITGB3	1	1	0	1	1	0	NA	P24821	P05106	ligand	receptor
TNC	ITGB6	1	1	0	1	1	0	NA	P24821	P18564	ligand	receptor
TNC	PTPRB	1	0	0	0	0	0	NA	P24821	P23467	ligand	receptor
TNC	ITGA8	1	1	0	1	1	0	NA	P24821	P53708	ligand	receptor
TNC	ITGA7	1	1	0	1	1	0	NA	P24821	Q13683	ligand	receptor
TNC	ITGB1	1	1	0	1	1	0	NA	P24821	P05556	ligand	receptor
TNC	CNTN1	1	0	0	0	0	0	NA	P24821	Q12860	ligand	receptor
TNC	ITGA2	1	1	0	1	1	0	NA	P24821	P17301	ligand	receptor
EGF	LDLR	1	0	0	0	0	0	NA	P01133	P01130	ligand	receptor
EGF	FSHR	1	0	0	0	0	0	NA	P01133	P23945	ligand	receptor
EGF	ADRB2	1	0	0	0	0	0	NA	P01133	P07550	ligand	receptor
EGF	RHBDL2	1	0	0	0	0	0	NA	P01133	Q9NX52	ligand	receptor
EGF	NRP1	1	0	0	0	0	0	NA	P01133	O14786	ligand	receptor
SEMA3C	PLXND1	1	0	0	0	0	0	NA	Q99985	Q9Y4D7	ligand	receptor
SEMA3C	NRP1	1	0	0	0	0	0	NA	Q99985	O14786	ligand	receptor
SEMA3A	PLXNA4	1	1	0	1	1	0	NA	Q14563	Q9HCM2	ligand	receptor
SEMA3A	PLXNA3	1	0	0	0	0	0	NA	Q14563	P51805	ligand	receptor
SEMA3A	PLXNA1	1	1	0	1	1	0	NA	Q14563	Q9UIW2	ligand	receptor
SEMA3A	NRP2	1	0	0	0	0	0	NA	Q14563	O60462	ligand	receptor
NPTX2	NPTXR	1	0	0	0	0	0	NA	P47972	O95502	ligand	receptor
GAL	ADRA2A	1	0	0	0	0	0	NA	P22466	P08913	ligand	receptor
GAL	MTNR1A	1	0	0	0	0	0	NA	P22466	P48039	ligand	receptor
GAL	GRM7	1	0	0	0	0	0	NA	P22466	Q14831	ligand	receptor
GAL	GPR151	1	0	0	0	0	0	NA	P22466	Q8TDV0	ligand	receptor
SLIT1	FLRT3	1	0	0	0	0	0	NA	O75093	Q9NZU0	ligand	receptor
INHBE	ACVR2B	1	1	0	1	1	0	NA	P58166	Q13705	ligand	receptor
LUM	ITGB1	1	0	0	0	0	0	NA	P51884	P05556	ligand	receptor
DHH	BOC	1	0	0	0	0	0	NA	O43323	Q9BWV1	ligand	receptor
DHH	CDON	1	0	0	0	0	0	NA	O43323	Q4KMG0	ligand	receptor
MFGE8	ITGB3	1	0	0	0	0	0	NA	Q08431	P05106	ligand	receptor
PTH2	ADCYAP1R1	1	0	0	0	0	0	NA	Q96A98	P41586	ligand	receptor
PTH2	TSHR	1	0	0	0	0	0	NA	Q96A98	P16473	ligand	receptor
PTH2	GPR20	1	0	0	0	0	0	NA	Q96A98	Q99678	ligand	receptor
PTH2	GPR84	1	0	0	0	0	0	NA	Q96A98	Q9NQS5	ligand	receptor
PTH2	ADRB2	1	0	0	0	0	0	NA	Q96A98	P07550	ligand	receptor
PTH2	ADRB3	1	0	0	0	0	0	NA	Q96A98	P13945	ligand	receptor
PTH2	VIPR1	1	0	0	0	0	0	NA	Q96A98	P32241	ligand	receptor
CGN	TGFBR2	1	0	0	0	0	0	NA	Q9P2M7	P37173	ligand	receptor
CGN	TGFBR1	1	0	0	0	0	0	NA	Q9P2M7	P36897	ligand	receptor
LEFTY1	ACVR2B	1	0	0	0	0	0	NA	O75610	Q13705	ligand	receptor
LEFTY1	ACVR1B	1	0	0	0	0	0	NA	O75610	P36896	ligand	receptor
LRIG1	MET	1	0	0	0	0	0	NA	Q96JA1	P08581	ligand	receptor
UCN2	IL10RB	1	0	0	0	0	0	NA	Q96RP3	Q08334	ligand	receptor
SFRP2	FZD5	1	0	1	1	0	1	NA	Q96HF1	Q13467	ligand	receptor
CRH	ADCYAP1R1	1	0	0	0	0	0	NA	P06850	P41586	ligand	receptor
CRH	ADRB2	1	0	0	0	0	0	NA	P06850	P07550	ligand	receptor
CRH	GPR84	1	0	0	0	0	0	NA	P06850	Q9NQS5	ligand	receptor
CRH	PTH1R	1	0	0	0	0	0	NA	P06850	Q03431	ligand	receptor
CRH	VIPR1	1	0	0	0	0	0	NA	P06850	P32241	ligand	receptor
CRH	GPR20	1	0	0	0	0	0	NA	P06850	Q99678	ligand	receptor
CRH	MC2R	1	1	0	1	1	0	NA	P06850	Q01718	ligand	receptor
CRH	ADRB3	1	0	0	0	0	0	NA	P06850	P13945	ligand	receptor
CRH	TSHR	1	0	0	0	0	0	NA	P06850	P16473	ligand	receptor
IFNA1	CR2	1	0	0	0	0	0	NA	P01562	P20023	ligand	receptor
GPHA2	EPHA6	1	0	0	0	0	0	NA	Q96T91	Q9UF33	ligand	receptor
IL18	IL1RAPL1	1	1	0	1	1	0	NA	Q14116	Q9NZN1	ligand	receptor
PTH	ADCYAP1R1	1	0	0	0	0	0	NA	P01270	P41586	ligand	receptor
PTH	ADRB2	1	0	0	0	0	0	NA	P01270	P07550	ligand	receptor
PTH	GPR84	1	0	0	0	0	0	NA	P01270	Q9NQS5	ligand	receptor
PTH	VIPR1	1	0	0	0	0	0	NA	P01270	P32241	ligand	receptor
PTH	GPR20	1	0	0	0	0	0	NA	P01270	Q99678	ligand	receptor
PTH	ADRB3	1	0	0	0	0	0	NA	P01270	P13945	ligand	receptor
PTH	TSHR	1	0	0	0	0	0	NA	P01270	P16473	ligand	receptor
BMP3	ACVR2B	1	0	0	0	0	0	NA	P12645	Q13705	ligand	receptor
BMP3	BMPR2	1	0	0	0	0	0	NA	P12645	Q13873	ligand	receptor
BMP3	BMPR1A	1	0	0	0	0	0	NA	P12645	P36894	ligand	receptor
BMP3	BMPR1B	1	0	0	0	0	0	NA	P12645	O00238	ligand	receptor
BMP6	HJV	1	0	0	0	0	0	NA	P22004	Q6ZVN8	ligand	receptor
SEMA3D	PLXND1	1	0	0	0	0	0	NA	O95025	Q9Y4D7	ligand	receptor
WNT3A	ROR1	1	0	0	0	0	0	NA	P56704	Q01973	ligand	receptor
WNT3A	ATP6AP2	1	0	0	0	0	0	NA	P56704	O75787	ligand	receptor
WNT3A	APCDD1	1	0	0	0	0	0	NA	P56704	Q8J025	ligand	receptor
WNT7A	LDLR	1	0	0	0	0	0	NA	O00755	P01130	ligand	receptor
WNT7A	RECK	1	0	0	0	0	0	NA	O00755	O95980	ligand	receptor
DKK2	KREMEN2	1	0	0	0	0	0	NA	Q9UBU2	Q8NCW0	ligand	receptor
WIF1	RYK	1	0	0	0	0	0	NA	Q9Y5W5	P34925	ligand	receptor
ADAMTS3	CCBE1	1	0	0	0	0	0	NA	O15072	Q6UXH8	ligand	receptor
CXCL13	CCR10	1	1	0	1	1	0	NA	O43927	P46092	ligand	receptor
CXCL13	CXCR3	1	1	0	1	1	0	NA	O43927	P49682	ligand	receptor
CXCL13	GRM7	1	0	0	0	0	0	NA	O43927	Q14831	ligand	receptor
CXCL13	MTNR1A	1	0	0	0	0	0	NA	O43927	P48039	ligand	receptor
GDF6	BMPR1B	1	0	0	0	0	0	NA	Q6KF10	O00238	ligand	receptor
SST	MTNR1A	1	0	0	0	0	0	NA	P61278	P48039	ligand	receptor
