"id_cp_interaction","partner_a","partner_b","protein_name_a","protein_name_b","annotation_strategy","source","is_ppi","curator","reactome_complex","reactome_reaction","reactome_pathway","complexPortal_complex","comments","version","interactors","classification","directionality","modulatory_effect","ligand","receptor"
NA,"NTN1","DCC","NET1_HUMAN","DCC_HUMAN","curated","uniprot","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NTN1-DCC","Signaling by Netrin","Ligand-Receptor","","NTN1","DCC"
NA,"NTN1","DSCAM","NET1_HUMAN","DSCAM_HUMAN","curated","uniprot","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NTN1-DSCAM","Signaling by Netrin","Ligand-Receptor","","NTN1","DSCAM"
NA,"NTN1","UNC5A","NET1_HUMAN","UNC5A_HUMAN","curated","uniprot","True","MCSanchoSerra","","","",NA,"","CellPhoneDBcore<=4.1","NTN1-UNC5A","Signaling by Netrin","Ligand-Receptor","","NTN1","UNC5A"
NA,"NTN1","UNC5B","NET1_HUMAN","UNC5B_HUMAN","curated","uniprot","True","MCSanchoSerra","","","",NA,"","CellPhoneDBcore<=4.1","NTN1-UNC5B","Signaling by Netrin","Ligand-Receptor","","NTN1","UNC5B"
NA,"NTN1","UNC5C","NET1_HUMAN","UNC5C_HUMAN","curated","uniprot","True","MCSanchoSerra","","","",NA,"","CellPhoneDBcore<=4.1","NTN1-UNC5C","Signaling by Netrin","Ligand-Receptor","","NTN1","UNC5C"
NA,"NTN4","NTRK2","NET4_HUMAN","NTRK2_HUMAN","curated","uniprot","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NTN4-NTRK2","Signaling by Netrin","Ligand-Receptor","","NTN4","NTRK2"
NA,"NTN4","UNC5B","NET4_HUMAN","UNC5B_HUMAN","curated","uniprot","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NTN4-UNC5B","Signaling by Netrin","Ligand-Receptor","","NTN4","UNC5B"
NA,"NTN4","UNC5D","NET4_HUMAN","UNC5D_HUMAN","curated","uniprot","True","MCSanchoSerra","","","",NA,"","CellPhoneDBcore<=4.1","NTN4-UNC5D","Signaling by Netrin","Ligand-Receptor","","NTN4","UNC5D"
NA,"NRG1","ERBB3","NRG1_HUMAN","ERBB3_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NRG1-ERBB3","Signaling by Neuregulin","Ligand-Receptor","","NRG1","ERBB3"
NA,"NRG1","ERBB4","NRG1_HUMAN","ERBB4_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NRG1-ERBB4","Signaling by Neuregulin","Ligand-Receptor","","NRG1","ERBB4"
NA,"NRG1","integrin_a6b4_complex","NRG1_HUMAN","","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NRG1-ITGA6+ITGB4","Signaling by Neuregulin","Ligand-Receptor","","NRG1","integrin_a6b4_complex"
NA,"NRG2","ERBB3","NRG2_HUMAN","ERBB3_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NRG2-ERBB3","Signaling by Neuregulin","Ligand-Receptor","","NRG2","ERBB3"
NA,"NRG2","ERBB4","NRG2_HUMAN","ERBB4_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NRG2-ERBB4","Signaling by Neuregulin","Ligand-Receptor","","NRG2","ERBB4"
NA,"NRG3","ERBB4","NRG3_HUMAN","ERBB4_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NRG3-ERBB4","Signaling by Neuregulin","Ligand-Receptor","","NRG3","ERBB4"
NA,"NRG4","ERBB4","NRG4_HUMAN","ERBB4_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NRG4-ERBB4","Signaling by Neuregulin","Ligand-Receptor","","NRG4","ERBB4"
NA,"NRXN1","ADGRL1","NRX1A_HUMAN","AGRL1_HUMAN","curated","uniprot;reactome;IUPHAR","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NRXN1-ADGRL1","Signaling by Neurexin","Receptor-Receptor","","NRXN1","ADGRL1"
NA,"NRXN1","DAG1","NRX1A_HUMAN","DAG1_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NRXN1-DAG1","Signaling by Neurexin","Receptor-Receptor","","NRXN1","DAG1"
NA,"NRXN2","ADGRL1","NRX2B_HUMAN","AGRL1_HUMAN","curated","uniprot;reactome;IUPHAR","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NRXN2-ADGRL1","Signaling by Neurexin","Receptor-Receptor","","NRXN2","ADGRL1"
NA,"NRXN2","DAG1","NRX2B_HUMAN","DAG1_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NRXN2-DAG1","Signaling by Neurexin","Receptor-Receptor","","NRXN2","DAG1"
NA,"NRXN3","ADGRL1","NRX3B_HUMAN","AGRL1_HUMAN","curated","uniprot;reactome;IUPHAR","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NRXN3-ADGRL1","Signaling by Neurexin","Receptor-Receptor","","NRXN3","ADGRL1"
NA,"NLGN1","NRXN1","NLGN1_HUMAN","NRX1A_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN1-NRXN1","Signaling by Neuroligin","Ligand-Receptor","","NLGN1","NRXN1"
NA,"NLGN1","NRXN2","NLGN1_HUMAN","NRX2B_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN1-NRXN2","Signaling by Neuroligin","Ligand-Receptor","","NLGN1","NRXN2"
NA,"NLGN1","NRXN3","NLGN1_HUMAN","NRX3B_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN1-NRXN3","Signaling by Neuroligin","Ligand-Receptor","","NLGN1","NRXN3"
NA,"NLGN2","NRXN1","NLGN2_HUMAN","NRX1A_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN2-NRXN1","Signaling by Neuroligin","Ligand-Receptor","","NLGN2","NRXN1"
NA,"NLGN2","NRXN2","NLGN2_HUMAN","NRX2B_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN2-NRXN2","Signaling by Neuroligin","Ligand-Receptor","","NLGN2","NRXN2"
NA,"NLGN2","NRXN3","NLGN2_HUMAN","NRX3B_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN2-NRXN3","Signaling by Neuroligin","Ligand-Receptor","","NLGN2","NRXN3"
NA,"NLGN3","NRXN1","NLGN3_HUMAN","NRX1A_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN3-NRXN1","Signaling by Neuroligin","Ligand-Receptor","","NLGN3","NRXN1"
NA,"NLGN3","NRXN2","NLGN3_HUMAN","NRX2B_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN3-NRXN2","Signaling by Neuroligin","Ligand-Receptor","","NLGN3","NRXN2"
NA,"NLGN3","NRXN3","NLGN3_HUMAN","NRX3B_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN3-NRXN3","Signaling by Neuroligin","Ligand-Receptor","","NLGN3","NRXN3"
NA,"NLGN3","PTPRD","NLGN3_HUMAN","PTPRD_HUMAN","curated","PMID:29100073;PMID:34966732","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN3-PTPRD","Signaling by Neuroligin","Ligand-Receptor","","NLGN3","PTPRD"
NA,"NLGN4X","NRXN1","NLGNX_HUMAN","NRX1A_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN4X-NRXN1","Signaling by Neuroligin","Ligand-Receptor","","NLGN4X","NRXN1"
NA,"NLGN4X","NRXN2","NLGNX_HUMAN","NRX2B_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN4X-NRXN2","Signaling by Neuroligin","Ligand-Receptor","","NLGN4X","NRXN2"
NA,"NLGN4X","NRXN3","NLGNX_HUMAN","NRX3B_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN4X-NRXN3","Signaling by Neuroligin","Ligand-Receptor","","NLGN4X","NRXN3"
NA,"NLGN4Y","NRXN1","NLGNY_HUMAN","NRX1A_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN4Y-NRXN1","Signaling by Neuroligin","Ligand-Receptor","","NLGN4Y","NRXN1"
NA,"NLGN4Y","NRXN2","NLGNY_HUMAN","NRX2B_HUMAN","curated","PMID:29100073","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NLGN4Y-NRXN2","Signaling by Neuroligin","Ligand-Receptor","","NLGN4Y","NRXN2"
NA,"NMB","GRPR","NMB_HUMAN","GRPR_HUMAN","curated","GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NMB-GRPR","Signaling by Neuromedin","Ligand-Receptor","","NMB","GRPR"
NA,"NMB","NMBR","NMB_HUMAN","NMBR_HUMAN","curated","uniprot;HMRbase;reactome","True","LGarciaAlonso","","R-HSA-375384","",NA,"","CellPhoneDBcore<=4.1","NMB-NMBR","Signaling by Neuromedin","Ligand-Receptor","","NMB","NMBR"
NA,"NMS","NMUR1","NMS_HUMAN","NMUR1_HUMAN","curated","GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NMS-NMUR1","Signaling by Neuromedin","Ligand-Receptor","","NMS","NMUR1"
NA,"NMS","NMUR2","NMS_HUMAN","NMUR2_HUMAN","curated","GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NMS-NMUR2","Signaling by Neuromedin","Ligand-Receptor","","NMS","NMUR2"
NA,"NMU","NMUR1","NMU_HUMAN","NMUR1_HUMAN","curated","uniprot","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NMU-NMUR1","Signaling by Neuromedin","Ligand-Receptor","","NMU","NMUR1"
NA,"NMU","NMUR2","NMU_HUMAN","NMUR2_HUMAN","curated","uniprot","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NMU-NMUR2","Signaling by Neuromedin","Ligand-Receptor","","NMU","NMUR2"
NA,"NPB","NPBWR1","NPB_HUMAN","NPBW1_HUMAN","curated","uniprot;reactome","True","LGarciaAlonso","R-HSA-374779","","",NA,"","CellPhoneDBcore<=4.1","NPB-NPBWR1","Signaling by Neuropeptide precursor","Ligand-Receptor","","NPB","NPBWR1"
NA,"NPB","NPBWR2","NPB_HUMAN","NPBW2_HUMAN","curated","uniprot;reactome","True","LGarciaAlonso","R-HSA-374779","","",NA,"","CellPhoneDBcore<=4.1","NPB-NPBWR2","Signaling by Neuropeptide precursor","Ligand-Receptor","","NPB","NPBWR2"
NA,"NPFF","NPFFR1","NPFF_HUMAN","NPFF1_HUMAN","curated","uniprot;reactome;IUPHAR","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NPFF-NPFFR1","Signaling by Neuropeptide precursor","Ligand-Receptor","","NPFF","NPFFR1"
NA,"NPFF","NPFFR2","NPFF_HUMAN","NPFF2_HUMAN","curated","uniprot;reactome;IUPHAR","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NPFF-NPFFR2","Signaling by Neuropeptide precursor","Ligand-Receptor","","NPFF","NPFFR2"
NA,"NPPA","NPR1","ANF_HUMAN","ANPRA_HUMAN","curated","uniprot","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NPPA-NPR1","Signaling by Neuropeptide precursor","Ligand-Receptor","","NPPA","NPR1"
NA,"NPS","NPSR1","NPS_HUMAN","NPSR1_HUMAN","curated","uniprot","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NPS-NPSR1","Signaling by Neuropeptide precursor","Ligand-Receptor","","NPS","NPSR1"
NA,"NPW","NPBWR1","NPW_HUMAN","NPBW1_HUMAN","curated","uniprot;reactome","True","LGarciaAlonso","R-HSA-374779","","",NA,"","CellPhoneDBcore<=4.1","NPW-NPBWR1","Signaling by Neuropeptide precursor","Ligand-Receptor","","NPW","NPBWR1"
NA,"NPW","NPBWR2","NPW_HUMAN","NPBW2_HUMAN","curated","uniprot;reactome","True","LGarciaAlonso","R-HSA-374779","","",NA,"","CellPhoneDBcore<=4.1","NPW-NPBWR2","Signaling by Neuropeptide precursor","Ligand-Receptor","","NPW","NPBWR2"
NA,"NTS","NTSR1","NEUT_HUMAN","NTR1_HUMAN","curated","uniprot;reactome;IUPHAR","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NTS-NTSR1","Signaling by Neurotensin","Ligand-Receptor","","NTS","NTSR1"
NA,"NTS","NTSR2","NEUT_HUMAN","NTR2_HUMAN","curated","uniprot;reactome;IUPHAR","True","JCranley","","","",NA,"","CellPhoneDBcore4.1","NTS-NTSR2","Signaling by Neurotensin","Ligand-Receptor","","NTS","NTSR2"
NA,"NTS","SORT1","NEUT_HUMAN","SORT_HUMAN","curated","uniprot","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NTS-SORT1","Signaling by Neurotensin","Ligand-Receptor","","NTS","SORT1"
NA,"NRTN","RET_receptor_2","NRTN_HUMAN","","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NRTN-GFRA2+RET","Signaling by Neurotrophin","Ligand-Receptor","","NRTN","RET_receptor_2"
NA,"NTF3","NGFR","NTF3_HUMAN","TNR16_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NTF3-NGFR","Signaling by Neurotrophin","Ligand-Receptor","","NTF3","NGFR"
NA,"NTF3","NTRK1","NTF3_HUMAN","NTRK1_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NTF3-NTRK1","Signaling by Neurotrophin","Ligand-Receptor","","NTF3","NTRK1"
NA,"NTF3","NTRK2","NTF3_HUMAN","NTRK2_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NTF3-NTRK2","Signaling by Neurotrophin","Ligand-Receptor","","NTF3","NTRK2"
NA,"NTF3","NTRK3","NTF3_HUMAN","NTRK3_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NTF3-NTRK3","Signaling by Neurotrophin","Ligand-Receptor","","NTF3","NTRK3"
NA,"NTF4","NGFR","NTF4_HUMAN","TNR16_HUMAN","curated","uniprot","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NTF4-NGFR","Signaling by Neurotrophin","Ligand-Receptor","","NTF4","NGFR"
NA,"NTF4","NTRK2","NTF4_HUMAN","NTRK2_HUMAN","curated","uniprot","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NTF4-NTRK2","Signaling by Neurotrophin","Ligand-Receptor","","NTF4","NTRK2"
NA,"NODAL","NODAL_receptor_IbIIa_CFC1","NODAL_HUMAN","","curated","reactome","True","LGarciaAlonso","R-HSA-1181132","R-HSA-1181155","",NA,"","CellPhoneDBcore<=4.1","NODAL-ACVR1B+ACVR2A+CFC1","Signaling by NODAL","Ligand-Receptor","","NODAL","NODAL_receptor_IbIIa_CFC1"
NA,"NODAL","NODAL_receptor_IbIIa_TDGF1","NODAL_HUMAN","","curated","reactome","True","LGarciaAlonso","R-HSA-1181132","R-HSA-1181155","",NA,"","CellPhoneDBcore<=4.1","NODAL-ACVR1B+ACVR2A+TDGF1","Signaling by NODAL","Ligand-Receptor","","NODAL","NODAL_receptor_IbIIa_TDGF1"
NA,"NODAL","NODAL_receptor_IbIIb_CFC1","NODAL_HUMAN","","curated","PMID:22710174","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","NODAL-ACVR1B+ACVR2B+CFC1","Signaling by NODAL","Ligand-Receptor","","NODAL","NODAL_receptor_IbIIb_CFC1"
NA,"NODAL","NODAL_receptor_IbIIb_TDGF1","NODAL_HUMAN","","curated","PMID:22710174","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","NODAL-ACVR1B+ACVR2B+TDGF1","Signaling by NODAL","Ligand-Receptor","","NODAL","NODAL_receptor_IbIIb_TDGF1"
NA,"NODAL","NODAL_receptor_IcIIb_CFC1","NODAL_HUMAN","","curated","reactome;PMID:15150278","True","LGarciaAlonso","R-HSA-1181141","R-HSA-1181155","",NA,"","CellPhoneDBcore<=4.1","NODAL-ACVR1C+ACVR2B+CFC1","Signaling by NODAL","Ligand-Receptor","","NODAL","NODAL_receptor_IcIIb_CFC1"
NA,"NODAL","NODAL_receptor_IcIIb_TDGF1","NODAL_HUMAN","","curated","reactome;PMID:15150278","True","LGarciaAlonso","R-HSA-1181141","R-HSA-1181155","",NA,"","CellPhoneDBcore<=4.1","NODAL-ACVR1C+ACVR2B+TDGF1","Signaling by NODAL","Ligand-Receptor","","NODAL","NODAL_receptor_IcIIb_TDGF1"
NA,"Noradrenaline_byDBH_and_SLC18A1","ADRA1A","","ADA1A_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A1-ADRA1A","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A1","ADRA1A"
NA,"Noradrenaline_byDBH_and_SLC18A1","ADRA1B","","ADA1B_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A1-ADRA1B","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A1","ADRA1B"
NA,"Noradrenaline_byDBH_and_SLC18A1","ADRA1D","","ADA1D_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A1-ADRA1D","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A1","ADRA1D"
NA,"Noradrenaline_byDBH_and_SLC18A1","ADRA2A","","ADA2A_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A1-ADRA2A","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A1","ADRA2A"
NA,"Noradrenaline_byDBH_and_SLC18A1","ADRA2B","","ADA2B_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A1-ADRA2B","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A1","ADRA2B"
NA,"Noradrenaline_byDBH_and_SLC18A1","ADRA2C","","ADA2C_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A1-ADRA2C","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A1","ADRA2C"
NA,"Noradrenaline_byDBH_and_SLC18A1","ADRB1","","ADRB1_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A1-ADRB1","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A1","ADRB1"
NA,"Noradrenaline_byDBH_and_SLC18A1","ADRB2","","ADRB2_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A1-ADRB2","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A1","ADRB2"
NA,"Noradrenaline_byDBH_and_SLC18A1","ADRB3","","ADRB3_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A1-ADRB3","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A1","ADRB3"
NA,"Noradrenaline_byDBH_and_SLC18A2","ADRA1A","","ADA1A_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A2-ADRA1A","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A2","ADRA1A"
NA,"Noradrenaline_byDBH_and_SLC18A2","ADRA1B","","ADA1B_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A2-ADRA1B","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A2","ADRA1B"
NA,"Noradrenaline_byDBH_and_SLC18A2","ADRA1D","","ADA1D_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A2-ADRA1D","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A2","ADRA1D"
NA,"Noradrenaline_byDBH_and_SLC18A2","ADRA2A","","ADA2A_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A2-ADRA2A","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A2","ADRA2A"
NA,"Noradrenaline_byDBH_and_SLC18A2","ADRA2B","","ADA2B_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A2-ADRA2B","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A2","ADRA2B"
NA,"Noradrenaline_byDBH_and_SLC18A2","ADRA2C","","ADA2C_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A2-ADRA2C","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A2","ADRA2C"
NA,"Noradrenaline_byDBH_and_SLC18A2","ADRB1","","ADRB1_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A2-ADRB1","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A2","ADRB1"
NA,"Noradrenaline_byDBH_and_SLC18A2","ADRB2","","ADRB2_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A2-ADRB2","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A2","ADRB2"
NA,"Noradrenaline_byDBH_and_SLC18A2","ADRB3","","ADRB3_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC18A2-ADRB3","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC18A2","ADRB3"
NA,"Noradrenaline_byDBH_and_SLC6A2","ADRA1A","","ADA1A_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC6A2-ADRA1A","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC6A2","ADRA1A"
NA,"Noradrenaline_byDBH_and_SLC6A2","ADRA1B","","ADA1B_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC6A2-ADRA1B","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC6A2","ADRA1B"
NA,"Noradrenaline_byDBH_and_SLC6A2","ADRA1D","","ADA1D_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC6A2-ADRA1D","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC6A2","ADRA1D"
NA,"Noradrenaline_byDBH_and_SLC6A2","ADRA2A","","ADA2A_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC6A2-ADRA2A","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC6A2","ADRA2A"
NA,"Noradrenaline_byDBH_and_SLC6A2","ADRA2B","","ADA2B_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC6A2-ADRA2B","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC6A2","ADRA2B"
NA,"Noradrenaline_byDBH_and_SLC6A2","ADRA2C","","ADA2C_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC6A2-ADRA2C","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC6A2","ADRA2C"
NA,"Noradrenaline_byDBH_and_SLC6A2","ADRB1","","ADRB1_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC6A2-ADRB1","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC6A2","ADRB1"
NA,"Noradrenaline_byDBH_and_SLC6A2","ADRB2","","ADRB2_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC6A2-ADRB2","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC6A2","ADRB2"
NA,"Noradrenaline_byDBH_and_SLC6A2","ADRB3","","ADRB3_HUMAN","curated","uniprot;reactome;IUPHAR","False","JCranley","","","",NA,"","CellPhoneDBcore4.1","DBH+SLC6A2-ADRB3","Signaling by Noradrenaline","Ligand-Receptor","","Noradrenaline_byDBH_and_SLC6A2","ADRB3"
NA,"CNTN1","NOTCH1","CNTN1_HUMAN","NOTC1_HUMAN","curated","uniprot;PMID:14567914","True","LGarciaAlonso","","","",NA,"","CellPhoneDBcore<=4.1","CNTN1-NOTCH1","Signaling by Notch","Ligand-Receptor","","CNTN1","NOTCH1"
NA,"CNTN1","NOTCH2","CNTN1_HUMAN","NOTC2_HUMAN","curated","reactome;PMID:14567914","True","LGarciaAlonso","R-HSA-2220817","R-HSA-2220816","",NA,"","CellPhoneDBcore<=4.1","CNTN1-NOTCH2","Signaling by Notch","Ligand-Receptor","","CNTN1","NOTCH2"
NA,"DLK1","NOTCH1","DLK1_HUMAN","NOTC1_HUMAN","curated","PMID:22353464","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","DLK1-NOTCH1","Signaling by Notch","Ligand-Receptor","","DLK1","NOTCH1"
NA,"DLK1","NOTCH2","DLK1_HUMAN","NOTC2_HUMAN","curated","PMID:22353464","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","DLK1-NOTCH2","Signaling by Notch","Ligand-Receptor","","DLK1","NOTCH2"
NA,"DLK1","NOTCH3","DLK1_HUMAN","NOTC3_HUMAN","curated","PMID:22353464","True","RVentoTormo","","","",NA,"","CellPhoneDBcore<=4.1","DLK1-NOTCH3","Signaling by Notch","Ligand-Receptor","","DLK1","NOTCH3"
